paper_id,title,session,sentence_index,label_id,label_name,label_english,confidence,rule_reason,sentence,url
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,2,3,기존 한계,Prior limitation,0.91,prior limitation,Traditional approaches often rely on binary contact states that fail to capture the nuances of partial contact or directional slippage.,https://roboticsconference.org/program/papers/178/
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,3,5,방법,Method,0.88,proposed method,"This paper presents CoCo-InEKF, a differentiable Invariant Extended Kalman Filter that utilizes continuous contact velocity covariances instead of binary contact states.",https://roboticsconference.org/program/papers/178/
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,4,5,방법,Method,0.58,default technical contribution sentence,"These learned covariances allow the method to dynamically modulate contact confidence, representing states ranging from firm contact to directional slippage or no contact.",https://roboticsconference.org/program/papers/178/
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,5,5,방법,Method,0.58,default technical contribution sentence,"To predict these covariances for a set of predefined contact candidate points, we employ a lightweight neural network trained end-to-end using a state-error loss.",https://roboticsconference.org/program/papers/178/
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,6,2,문제,Problem,0.88,specific problem,This approach eliminates the need for heuristic ground-truth contact labels.,https://roboticsconference.org/program/papers/178/
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,7,5,방법,Method,0.88,proposed method,"In addition, we propose an automated contact candidate selection procedure and demonstrate that our method is insensitive to their exact placement.",https://roboticsconference.org/program/papers/178/
178,"CoCo-InEKF: State Estimation with Learned Contact Covariances in Dynamic, Contact-Rich Scenarios",Perception and Estimation,8,9,비교,Comparison,0.93,comparison to baselines,"Experiments on a bipedal robot demonstrate superior linear velocity estimation compared to baseline methods, enabling robust execution of challenging motions, including dancing and complex ground interactions.",https://roboticsconference.org/program/papers/178/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,1,2,문제,Problem,0.88,specific problem,"Planning under uncertainty for real-world robotics tasks, such as autonomous driving, requires reasoning in enormous high-dimensional belief spaces, rendering the problem computationally intensive.",https://roboticsconference.org/program/papers/179/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,2,3,기존 한계,Prior limitation,0.91,prior limitation,"While parallelization offers scalability, existing hybrid CPU-GPU solvers face critical bottlenecks due to host-device synchronization latency and branch divergence on SIMT architectures, limiting their utility for real-time planning and hindering real-robot deployment.",https://roboticsconference.org/program/papers/179/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,3,9,비교,Comparison,0.93,comparison to baselines,"We present Vec-QMDP, a CPU-native parallel planner that aligns POMDP search with modern CPUs’ SIMD architecture, achieving 227×–1073× speedup over state-of-the-art serial planners.",https://roboticsconference.org/program/papers/179/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,4,5,방법,Method,0.58,default technical contribution sentence,"Vec-QMDP adopts a Data-Oriented Design (DOD), refactoring scattered, pointer-based data structures into contiguous, cache-efficient memory layouts.",https://roboticsconference.org/program/papers/179/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,5,5,방법,Method,0.58,default technical contribution sentence,"We further introduce a hierarchical parallelism scheme: distributing sub-trees across independent CPU cores and SIMD lanes, enabling fully vectorized tree expansion and collision checking.",https://roboticsconference.org/program/papers/179/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,6,5,방법,Method,0.58,default technical contribution sentence,Efficiency is maximized with the help of UCB load balancing across trees and a vectorized STR-tree for coarse-level collision checking.,https://roboticsconference.org/program/papers/179/
179,Vec-QMDP: Vectorized POMDP Planning on CPUs for Real-Time Autonomous Driving,Planning,7,9,비교,Comparison,0.93,comparison to baselines,"Evaluated on large-scale autonomous driving benchmarks, Vec-QMDP achieves state-of-the-art planning performance with millisecond-level latency, establishing CPUs as a high-performance computing platform for large-scale planning under uncertainty.",https://roboticsconference.org/program/papers/179/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,1,7,검증,Validation,0.88,validation setup,"Recent advances in robotic manipulation remain hindered by the inevitability of task failures, particularly in dynamic and unstructured environments.",https://roboticsconference.org/program/papers/180/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,2,3,기존 한계,Prior limitation,0.91,prior limitation,"To handle such failure, existing frameworks typically follow a stepwise detect–reason–recover pipeline, which often incurs high latency and limited robustness due to delayed reasoning and reactive planning.",https://roboticsconference.org/program/papers/180/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,3,5,방법,Method,0.88,proposed method,"Inspired by the human capability to anticipate and proactively plan for potential failures, we introduce AgentChord, an agentic system that models a manipulation task as a directed, recovery-augmented graph.",https://roboticsconference.org/program/papers/180/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,4,3,기존 한계,Prior limitation,0.88,prior limitation,"Prior to execution, this graph is enriched with anticipatory recovery branches that specify context-aware corrective behaviors, enabling immediate and targeted responses when failures occur.",https://roboticsconference.org/program/papers/180/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,5,7,검증,Validation,0.88,validation setup,"During execution, AgentChord operates through a choreography of specialized agents, covering a composer for task structuring, an arranger for execution compilation, and a conductor for recovery orchestration.",https://roboticsconference.org/program/papers/180/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,6,6,핵심 아이디어,Key idea,0.88,key mechanism,AgentChord coordinates these agents via low-latency monitors that detect deviations and trigger pre-compiled recoveries without re-planning.,https://roboticsconference.org/program/papers/180/
180,From Reaction to Anticipation: Proactive Failure Recovery through Agentic Task Graph for Robotic Manipulation,Planning,7,8,결과,Result,0.93,reported result,"Empirical studies on diverse long-horizon bimanual manipulation tasks demonstrate that AgentChord substantially improves success rates and execution efficiency, advancing the reliability and autonomy of real-world robotic systems.",https://roboticsconference.org/program/papers/180/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,1,2,문제,Problem,0.88,specific problem,We consider an open-world planning setting in which service robots must operate in unknown environments with incomplete knowledge of objects and actions.,https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,2,2,문제,Problem,0.88,specific problem,"Traditional closed-world approaches with pre-programmed knowledge bases fail when robots encounter unexpected situations and tasks, posing a fundamental challenge for autonomous knowledge expansion in human environments.",https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,3,6,핵심 아이디어,Key idea,0.88,key mechanism,"In this work, we propose an open-world planning framework that enables robots to automatically generate, verify, and update hypotheses about their abstract world models.",https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,4,6,핵심 아이디어,Key idea,0.88,key mechanism,Our key insight is to explicitly maintain uncertainty-aware knowledge expansion and integrate hypothesis verification into goal-reaching planning.,https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,5,6,핵심 아이디어,Key idea,0.88,key mechanism,"The framework leverages foundation models to generate initial hypotheses over states and transitions, and applies automated planning to produce action sequences that jointly address hypothesis verification and task execution.",https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,6,5,방법,Method,0.58,default technical contribution sentence,"Through iterative execution and refinement, the robot expands its knowledge by incorporating verification feedback from the foundation models when hypotheses prove incorrect.",https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,7,6,핵심 아이디어,Key idea,0.88,key mechanism,Extensive experiments in simulated and real-world environments demonstrate that our framework enables autonomous knowledge expansion and effective operation in open-world settings.,https://roboticsconference.org/program/papers/181/
181,Hypothesis-driven Model Expansion under Uncertainty for Open-World Robot Planning,Planning,8,8,결과,Result,0.93,reported result,These results indicate that integrating uncertainty-aware model expansion from robot foundation models with planning advances the practical deployment of household service robots.,https://roboticsconference.org/program/papers/181/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,1,2,문제,Problem,0.88,specific problem,A central challenge of visual control with model-based reinforcement learning (RL) is reliable long-horizon planning: Long rollouts with learned latent dynamics exhibit branching futures and multi-modal action-value distributions.,https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,2,5,방법,Method,0.88,proposed method,"In addition, compounding model error amplified by visual occlusions make deep imagination brittle.",https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,3,6,핵심 아이디어,Key idea,0.88,key mechanism,"We present ELVIS, a latent model predictive controller (MPC) designed to make long-horizon planning practical.",https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,4,5,방법,Method,0.88,proposed method,"ELVIS plans in a Dreamer-style recurrent state space model (RSSM) and replaces standard unimodal model predictive path integral (MPPI) with a Gaussian-mixture MPPI that maintains multiple coherent hypotheses over long horizons, avoiding mode averaging under branching rollouts.",https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,5,3,기존 한계,Prior limitation,0.88,prior limitation,"In parallel, ELVIS stabilizes deep imagination with a shared uncertainty-aware λ_t-return: an ensemble of latent critics defines an upper-confidence-bound (UCB) score that gates a time-varying λ_t, adaptively trading off bootstrapping versus look-ahead to limit compounding error during planning.",https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,6,3,기존 한계,Prior limitation,0.88,prior limitation,"The same return is used both to train an actor-critic prior from imagined rollouts and to score candidate trajectories inside GMM-MPPI, aligning RL objectives with the planner’s long-horizon optimization.",https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,7,9,비교,Comparison,0.93,comparison to baselines,"On fourteen DeepMind Control Suite visual tasks, ELVIS establishes state-of-the-art performance compared with TD-MPC2 and DreamerV3.",https://roboticsconference.org/program/papers/182/
182,ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC,Planning,8,7,검증,Validation,0.88,validation setup,"Finally, ELVIS transfers zero-shot to a real-world sand spraying task with severe occlusions, improving surface-quality metrics and demonstrating robustness beyond simulation.",https://roboticsconference.org/program/papers/182/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,1,2,문제,Problem,0.88,specific problem,"Environmental monitoring robots often need to reconstruct spatial fields (e.g., salinity, temperature, bathymetry) under tight distance and energy constraints.",https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,2,5,방법,Method,0.58,default technical contribution sentence,Classical boustrophedon lawnmower surveys provide geometric coverage guarantees but can waste effort by oversampling predictable regions.,https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,3,6,핵심 아이디어,Key idea,0.88,key mechanism,"In contrast, informative path planning (IPP) methods leverage spatial correlations to reduce oversampling, yet typically offer no guarantees on reconstruction quality.",https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,4,5,방법,Method,0.88,proposed method,This paper bridges these approaches by addressing informative path planning with guaranteed estimation uncertainty: computing the shortest path whose measurements ensure that the Gaussian-process (GP) posterior variance—an intrinsic uncertainty measure that lower-bounds the mean-squared prediction error under the GP model—falls below a user-specified threshold over the monitoring region.,https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,5,3,기존 한계,Prior limitation,0.88,prior limitation,"We propose a three-stage approach: (i) learn a GP model from available prior information; (ii) transform the learned GP kernel into binary coverage maps for each candidate sensing location, indicating which locations’ uncertainty can be reduced below a specified target; and (iii) plan a near-shortest route whose combined coverage satisfies the global uncertainty constraint.",https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,6,5,방법,Method,0.58,default technical contribution sentence,"To address heterogeneous phenomena, we incorporate a nonstationary kernel that captures spatially varying correlation structure, and we accommodate non-convex environments with obstacles.",https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,7,2,문제,Problem,0.88,specific problem,"Algorithmically, we present methods with provable approximation guarantees for sensing-location selection and for the joint selection-and-routing problem under a travel budget.",https://roboticsconference.org/program/papers/183/
183,Informative Path Planning with Guaranteed Estimation Uncertainty,Planning,8,9,비교,Comparison,0.93,comparison to baselines,"Experiments on real-world topographic data show that our planners meet the uncertainty target using fewer sensing locations and shorter travel distances than a recent baseline, and field experiments with bathymetry-mapping autonomous surface and underwater vehicles demonstrate real-world feasibility.",https://roboticsconference.org/program/papers/183/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,1,2,문제,Problem,0.88,specific problem,"Robotic systems that interact with the physical world must reason about kinematic and dynamic constraints imposed by their own embodiment, their environment, and the task at hand.",https://roboticsconference.org/program/papers/184/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,2,5,방법,Method,0.88,proposed method,"We introduce KinDER, a benchmark for Kinematic and Dynamic Embodied Reasoning that targets physical reasoning challenges arising in robot learning and planning.",https://roboticsconference.org/program/papers/184/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,3,9,비교,Comparison,0.93,comparison to baselines,"KinDER comprises 25 procedurally generated environments, a Gymnasium-compatible Python library with parameterized skills and demonstrations, and a standardized evaluation suite with 8 implemented baselines spanning task and motion planning, imitation learning, reinforcement learning, and foundation-model-based approaches.",https://roboticsconference.org/program/papers/184/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,4,6,핵심 아이디어,Key idea,0.88,key mechanism,"The environments are designed to isolate five core physical reasoning challenges: basic spatial relations, nonprehensile multi-object manipulation, tool use, combinatorial geometric constraints, and dynamic constraints, disentangled from perception, language understanding, and application-specific complexity.",https://roboticsconference.org/program/papers/184/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,5,3,기존 한계,Prior limitation,0.88,prior limitation,"Empirical evaluation shows that existing methods struggle to solve many of the environments, indicating substantial gaps in current approaches to physical reasoning.",https://roboticsconference.org/program/papers/184/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,6,7,검증,Validation,0.88,validation setup,We additionally include real-to-sim-to-real experiments on a mobile manipulator to assess the correspondence between simulation and real-world physical interaction.,https://roboticsconference.org/program/papers/184/
184,KinDER: A Physical Reasoning Benchmark for Robot Learning and Planning,Planning,7,4,목표,Goal,0.88,paper goal,KinDER is fully open-sourced and intended to enable systematic comparison across diverse paradigms for advancing physical reasoning in robotics.,https://roboticsconference.org/program/papers/184/
185,Integrated Hierarchical Decision-Making in Inverse Kinematic Planning and Control,Planning,1,5,방법,Method,0.88,proposed method,This work presents a novel and efficient non-linear programming framework that tightly integrates hierarchical decision-making with inverse kinematic planning and control.,https://roboticsconference.org/program/papers/185/
185,Integrated Hierarchical Decision-Making in Inverse Kinematic Planning and Control,Planning,2,6,핵심 아이디어,Key idea,0.88,key mechanism,"Decision-making plays a central role in many aspects of robotics, from sparse inverse kinematic control with a minimal number of joints, to inverse kinematic planning while simultaneously selecting a discrete end-effector location from multiple candidates.",https://roboticsconference.org/program/papers/185/
185,Integrated Hierarchical Decision-Making in Inverse Kinematic Planning and Control,Planning,3,3,기존 한계,Prior limitation,0.88,prior limitation,"Current approaches often rely on heavy computations using mixed-integer non-linear programming, separate decision-making from inverse kinematics (some times approximated by reachability methods), or employ efficient but less accurate \ell₁-norm formulations of linear sparse programming, without addressing the underlying non-linear problem formulations.",https://roboticsconference.org/program/papers/185/
185,Integrated Hierarchical Decision-Making in Inverse Kinematic Planning and Control,Planning,4,5,방법,Method,0.58,default technical contribution sentence,"In contrast, the proposed sparse hierarchical non-linear programming solver is efficient, versatile, and accurate by exploiting sparse hierarchical structure and leveraging the rarely used \ell₀-norm in robotics.",https://roboticsconference.org/program/papers/185/
185,Integrated Hierarchical Decision-Making in Inverse Kinematic Planning and Control,Planning,5,5,방법,Method,0.58,default technical contribution sentence,"The solver efficiently addresses complex non-linear hierarchical decision-making problems, such as inverse kinematic planning with simultaneous prioritized selection of end-effector locations from a large set of candidates, or inverse kinematic control with simultaneous selection of bi-manual grasp locations on a randomly rotated box.",https://roboticsconference.org/program/papers/185/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,1,2,문제,Problem,0.88,specific problem,"This paper considers a Horizon-Optimal Control problem that seeks a dynamically feasible trajectory while minimizing the planning horizon, which is a fundamental problem in robotics with numerous applications.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,2,5,방법,Method,0.58,default technical contribution sentence,"While many famous optimal control methods, such as LQR, iLQR/DDP, are well studied and deployed on various robots, they often have a fixed planning horizon, and their horizon-optimal counterparts are still undiscovered.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,3,2,문제,Problem,0.88,specific problem,"The best result in the literature solves the horizon-optimal LQR problem by shifting the horizon and reusing the value functions computed by the Riccati recursion, which leads to an efficient algorithm.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,4,3,기존 한계,Prior limitation,0.88,prior limitation,"However, this approach is limited to LQR with time-invariant dynamics and costs only.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,5,6,핵심 아이디어,Key idea,0.88,key mechanism,"This paper finds that the Riccati recursion can be reformulated into a form of Linear Fractional Transformation (LFT), which enjoys the structure that enables efficient computational reuse even for non-stationary dynamics and costs.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,6,2,문제,Problem,0.88,specific problem,"Based on this insight, we develop a new efficient algorithm to solve Horizon-Optimal Time-Varying LQR problem to optimality, and further fuse it with DDP to handle general non-quadratic costs and nonlinear dynamics.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,7,9,비교,Comparison,0.93,comparison to baselines,"Results show, our approach always finds the same optimal solution as a naive brute force baseline method, while running up to 40 times faster.",https://roboticsconference.org/program/papers/186/
186,HOP: Fast Differential Dynamic Programming for Horizon-Optimal Trajectory Planning,Planning,8,5,방법,Method,0.88,proposed method,"For nonlinear dynamics, our method always finds better solutions than approximation using time-invariant LQR.",https://roboticsconference.org/program/papers/186/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,1,8,결과,Result,0.93,reported result,"Robotic systems with redundant degrees of freedom can achieve the same task outcome using multiple configurations, resulting in solution sets that form manifolds in the configuration space.",https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,2,3,기존 한계,Prior limitation,0.91,prior limitation,Existing approaches typically exploit such redundancy locally through Jacobian-based techniques to compute individual solutions or trajectories.,https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,3,5,방법,Method,0.58,default technical contribution sentence,"While effective for solution computation, these methods do not retain a representation of the geometry of the solution set itself.",https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,4,5,방법,Method,0.58,default technical contribution sentence,"In this work, we adopt a representation-centric approach to estimate the geometric structure of the solution space.",https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,5,7,검증,Validation,0.88,validation setup,"We consider solution manifolds induced by general task-defining maps and construct an implicit scalar field over the configuration space, whose zero-level set corresponds to the solution manifold.",https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,6,5,방법,Method,0.58,default technical contribution sentence,"To this end, we generate samples in the neighborhood of the solution manifold using a Jacobian-guided exploration strategy, which efficiently captures its local and global structure.",https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,7,5,방법,Method,0.58,default technical contribution sentence,"The resulting implicit representation is defined over the configuration space and naturally induces a continuous, distance field that encodes proximity to the solution manifold.",https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,8,7,검증,Validation,0.88,validation setup,Experiments on a planar three-link robot and a seven-degree-of-freedom Franka manipulator demonstrate the effectiveness of the proposed representation.,https://roboticsconference.org/program/papers/187/
187,Implicit Null-space Manifold Generation for Redundant Robotic Systems,Planning,9,6,핵심 아이디어,Key idea,0.88,key mechanism,"Furthermore, the framework enables consistent modeling of solution spaces across families of tasks with continuous variation.",https://roboticsconference.org/program/papers/187/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,1,2,문제,Problem,0.88,specific problem,This paper studies the real-time motion planning problem for steerable-wheeled mobile robots (SWMRs).,https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,2,3,기존 한계,Prior limitation,0.91,prior limitation,"Despite significant progress in SWMR control, most existing approaches design controllers for specific task scenarios and actuator limitations, and are further restricted to four-wheel rectangular layouts, resulting in limited versatility.",https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,3,2,문제,Problem,0.88,specific problem,"Motivated by these issues, we formulate SWMR motion planning as an optimization problem that simultaneously maximizes motion performance while enforcing actuator feasibility.",https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,4,5,방법,Method,0.88,proposed method,"The proposed formulation supports flexible combinations of task objectives, wheel placements, and actuator constraints without modifying the underlying framework.",https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,5,5,방법,Method,0.88,proposed method,Formulation alone does not guarantee real-time solvability; we therefore design a tailored fast algorithm that iteratively contracts the non-convex feasible set toward stationary points.,https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,6,5,방법,Method,0.58,default technical contribution sentence,"Although contraction-based iterations are uncommon, their anytime feasibility and computational efficiency make them particularly suitable for real-time robotic applications.",https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,7,5,방법,Method,0.88,proposed method,"We then rigorously establish the descent, convergence, and feasibility properties of the proposed algorithm.",https://roboticsconference.org/program/papers/188/
188,Exploit Agile Mobility of Steerable-Wheeled Mobile Robots: A Fast Motion Planning Approach,Planning,8,9,비교,Comparison,0.93,comparison to baselines,Simulation results on a trajectory tracking task demonstrate an order-of-magnitude reduction in computation time and great improvement in constraint satisfaction compared to baseline methods.,https://roboticsconference.org/program/papers/188/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,1,1,배경,Background,0.68,opening context sentence,Follow-the-leader (FTL) motion exploits the unique morphology of continuum robots (CRs) to navigate confined spaces by having the body retrace the path of the tip.,https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,2,3,기존 한계,Prior limitation,0.91,prior limitation,"While extensively studied, existing FTL methods typically assume a fixed base or a single degree-of-freedom insertion mechanism, limiting their applicability to practical systems in which CRs are mounted on robotic manipulators with full six-degree-of-freedom pose control.",https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,3,5,방법,Method,0.88,proposed method,This paper presents a sampling-based motion planner for FTL motion of manipulator-mounted CRs that jointly considers robot configuration and base pose.,https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,4,6,핵심 아이디어,Key idea,0.88,key mechanism,"The key idea is to decouple global shape search from base pose determination by computing the base pose through a closed-form geometric construction, thereby avoiding iterative optimization during online planning.",https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,5,6,핵심 아이디어,Key idea,0.88,key mechanism,The approach supports general forward models and enables efficient planning by shifting the majority of computation offline.,https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,6,5,방법,Method,0.58,default technical contribution sentence,We establish theoretical guarantees including resolution completeness of the shape search and exact tip tracking throughout waypoint traversal and interpolation.,https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,7,8,결과,Result,0.93,reported result,Experiments on 120 simulated paths over 3 test classes demonstrate 0% tip error and 1.9% mean shape deviation (w.r.t. robot length) at 100% success rate.,https://roboticsconference.org/program/papers/189/
189,Sampling-Based Follow-the-Leader Motion Planning for Manipulator-Mounted Continuum Robots,Planning,8,5,방법,Method,0.88,proposed method,We validate the practicality of our approach on a 6-DOF tendon-driven CR mounted on a serial manipulator.,https://roboticsconference.org/program/papers/189/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,1,3,기존 한계,Prior limitation,0.91,prior limitation,"While gradient-based methods can efficiently optimize trajectories and controllers by exploiting physical priors and differentiable simulators, contact-rich manipulation remains challenging due to discontinuous and vanishing gradients arising from hybrid contact dynamics.",https://roboticsconference.org/program/papers/190/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,2,5,방법,Method,0.88,proposed method,"Recent methods smooth the dynamics to obtain continuous gradients, but the resulting model mismatch often causes controller failures when executed on real systems.",https://roboticsconference.org/program/papers/190/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,3,5,방법,Method,0.88,proposed method,We address this trade-off by developing a framework that plans efficiently with smoothed dynamics while explicitly quantifying and compensating for the induced modeling errors.,https://roboticsconference.org/program/papers/190/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,4,5,방법,Method,0.88,proposed method,"Our method provides formal guarantees of constraint satisfaction and goal reachability on the true hybrid dynamics, enabling robust gradient-based synthesis for contact-rich manipulation.",https://roboticsconference.org/program/papers/190/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,5,6,핵심 아이디어,Key idea,0.88,key mechanism,"Specifically, we construct smooth approximations of both system dynamics and contact geometry to obtain a well-conditioned optimization landscape, and characterize the discrepancy from the true dynamics as a set-valued deviation.",https://roboticsconference.org/program/papers/190/
